id,date,user,pc,activity
{L2V5-Z5GC96JJ-3565EXBS},04/09/2010 15:34:42,RNP0211,PC-1736,Disconnect
{E3K8-B5XE34UG-9519YTAV},04/09/2010 15:36:08,BDI0533,PC-5883,Connect
{Y0C0-X6TD84TK-3005BYFY},04/09/2010 15:38:16,CAS0507,PC-8739,Disconnect
{S5S4-U7ZQ42TO-6949QIBV},04/09/2010 15:38:29,AJF0370,PC-8651,Connect
{I4A8-J7XE17SO-5670OQGK},04/09/2010 15:38:46,CEJ0109,PC-6980,Connect
{I0W3-F4GC24NN-5161DUJH},04/09/2010 15:39:09,AJF0370,PC-8651,Disconnect
{B8F4-Q0BJ36PO-8701BPGG},04/09/2010 15:39:11,MDM0625,PC-4984,Connect
{B6G7-X7SX73TH-4918JGOG},04/09/2010 15:39:24,JNJ0556,PC-0576,Disconnect
{Z6M9-K5RW67WH-7211ASIJ},04/09/2010 15:40:00,LOM0086,PC-9087,Connect
{H2R0-R1BL46QS-1345EBBU},04/09/2010 15:40:37,SMY0792,PC-5923,Disconnect
{F6S7-N1VJ67CB-9116QCZB},04/09/2010 15:40:53,CTA0020,PC-3118,Connect
{V2Y3-J3OJ09NK-9104ZHNI},04/09/2010 15:41:02,RSC0089,PC-9929,Disconnect
{T6L3-R1IN05AI-7200UBWQ},04/09/2010 15:43:15,RAR0725,PC-4159,Disconnect
{Z5Z0-K8IQ73GZ-6324TJMN},04/09/2010 15:43:28,MDM0625,PC-4984,Disconnect
{I1R1-M1GS82TP-2896BVUQ},04/09/2010 15:43:47,FOB0756,PC-6204,Disconnect
{J6F5-K0TH20MX-7356XRXR},04/09/2010 15:43:51,ESJ0670,PC-2321,Disconnect
{K0M4-R9FJ78QA-7869VMVU},04/09/2010 15:44:24,BVC0790,PC-0008,Connect
{Q3F6-R6QF49SV-9696UJRZ},04/09/2010 15:44:36,CEJ0109,PC-6980,Disconnect
{C0F7-Q8IY05TD-5518NFSJ},04/09/2010 15:45:00,AJF0370,PC-8651,Connect
{H2D5-E1WU78GJ-2687HDZH},04/09/2010 15:45:47,ZKS0899,PC-8517,Connect
{E0H9-G4AV93UA-1451DPRM},04/09/2010 15:46:07,AIB0948,PC-8245,Disconnect
{K8R6-Y5ZE17AM-9485LVDH},04/09/2010 15:47:01,BRM0995,PC-0768,Disconnect
{J7O7-C1DQ82FP-8597NBCV},04/09/2010 15:47:48,SAA0999,PC-4559,Connect
{P1N6-Q2ZN61BB-7577VOEJ},04/09/2010 15:47:56,LCB0664,PC-3196,Disconnect
{L1X6-U2WN50QF-8588PHFX},04/09/2010 15:47:57,AIP0982,PC-3733,Disconnect
{G9E3-K0QG76XA-9330ETQJ},04/09/2010 15:48:15,KKW0879,PC-2531,Disconnect
{R3K1-Z6TC66PY-0822NAHX},04/09/2010 15:50:00,HBO0413,PC-7384,Connect
{K7I7-V6DZ61RT-1073MHEC},04/09/2010 15:51:27,CTA0020,PC-3118,Disconnect
{G9R5-O5XA34RI-8698SZOY},04/09/2010 15:52:16,BRM0995,PC-0768,Connect
{F8D9-V6BQ61QL-0296HUDM},04/09/2010 15:52:35,MKW0441,PC-1795,Connect
{K7Z4-C6CM77CB-2443QOXP},04/09/2010 15:52:41,MOH0273,PC-6699,Disconnect
{H9T3-I0NX81JH-2432VYBU},04/09/2010 15:52:44,QRM0739,PC-7343,Disconnect
{D7W7-N6CW45LH-5041YGLJ},04/09/2010 15:53:49,FEB0306,PC-7757,Disconnect
{A4W3-Z5FT81LE-5147ESST},04/09/2010 15:54:13,JDF0593,PC-6301,Disconnect
{Y1X7-Z0DU13UM-3054PTPR},04/09/2010 15:55:03,LJT0817,PC-3120,Connect
{L1X2-J0ZX64SR-7847XNNE},04/09/2010 15:55:06,JBD0616,PC-1479,Connect
{A4R5-J4UY83IP-4654UIFU},04/09/2010 15:55:42,BRM0995,PC-0768,Disconnect
{O9K2-Q3KO07KC-8991NKUF},04/09/2010 15:55:54,ZKS0899,PC-8517,Disconnect
{G9X0-Z9RF15OZ-1171LLBY},04/09/2010 15:56:21,LDG0459,PC-5621,Connect
{W2U5-R3JD07YM-2915SAML},04/09/2010 15:56:40,AJF0370,PC-8651,Disconnect
{L8H2-A3HX73VT-9410KDTQ},04/09/2010 15:57:33,VIA0063,PC-2684,Connect
{T5V5-S4WH72AX-9528PVKJ},04/09/2010 15:57:51,BMG0917,PC-6688,Connect
{E7Z9-Q2KY58DG-1990VOJS},04/09/2010 15:57:52,LJT0817,PC-3120,Disconnect
{E0G4-Z1KK71QY-5775BLQU},04/09/2010 15:58:00,PDH0716,PC-0379,Connect
{W1C4-M5VO44FB-5133GJNZ},04/09/2010 15:58:17,VIA0063,PC-2684,Disconnect
{C5I2-J4TX10ZB-8450HBVQ},04/09/2010 15:58:54,BJM0111,PC-6866,Connect
{W4R8-Q1DJ71KC-3048SRPO},04/09/2010 15:58:56,CGB0637,PC-8508,Disconnect
{K9K9-W9ZB29TA-8012OSFF},04/09/2010 16:00:13,MLL0598,PC-0189,Disconnect
{B4R9-N2HS57MK-8995OQSM},04/09/2010 16:00:16,TNM0961,PC-2030,Disconnect
{Y3G6-B1PB77OT-2070AVPO},04/09/2010 16:00:32,MKW0441,PC-1795,Disconnect
{N4A9-P3TH70PD-8891CZXT},04/09/2010 16:01:05,KKW0879,PC-2531,Connect
{B2V9-Q3MA20BA-2682XJLQ},04/09/2010 16:01:15,THR0873,PC-4804,Disconnect
{Q4H6-G6TR88BS-4241FVJR},04/09/2010 16:01:25,JBD0616,PC-1479,Disconnect
{X9Y7-D7ZD66YR-2664OHHB},04/09/2010 16:02:03,GHH0288,PC-4686,Connect
{C1X7-P9AT31LH-6222YHUR},04/09/2010 16:02:20,OBH0499,PC-7989,Connect
{W8U8-I4BY25QA-7669NNRQ},04/09/2010 16:02:26,HPH0075,PC-2417,Connect
{K3V7-V5IU36GP-4698DYFW},04/09/2010 16:02:51,SAA0999,PC-4559,Disconnect
{I6B8-J8QG10UM-1185TPMM},04/09/2010 16:03:24,KKW0879,PC-2531,Disconnect
{K8A9-N9QO42BL-9536WPEF},04/09/2010 16:04:09,MOH0273,PC-6699,Connect
{B7B3-C7CG13DX-0252BNWU},04/09/2010 16:05:21,JJH0613,PC-9171,Connect
{V8W3-T7VO82PQ-5309AIXP},04/09/2010 16:05:26,HPH0075,PC-2417,Disconnect
{B3V9-I0TO42KE-5051HKEP},04/09/2010 16:06:19,OBH0499,PC-7989,Disconnect
{L1E1-G5DW67VV-3697JYON},04/09/2010 16:06:48,LOM0086,PC-9087,Disconnect
{I8K4-J4EH55KG-8059HLLX},04/09/2010 16:07:17,JDF0593,PC-6301,Connect
{J3I4-V3FW60NR-7383CMRG},04/09/2010 16:07:44,JFC0557,PC-9179,Connect
{E6D1-F1XA13QX-4040HVEL},04/09/2010 16:07:46,MOH0273,PC-6699,Disconnect
{W1O7-J1HI77EB-6865WFZX},04/09/2010 16:08:00,VSS0154,PC-6055,Connect
{E3C8-Y6GP65UR-9999GQPR},04/09/2010 16:10:28,RHO0732,PC-6232,Connect
{G3B7-C3JG30TI-0706GFPA},04/09/2010 16:10:35,MOH0273,PC-6699,Connect
{K6P4-S4EQ62LI-2464LVLS},04/09/2010 16:10:44,FFC0891,PC-5843,Connect
{W6D8-Z2IV85LT-3366KYKC},04/09/2010 16:11:14,RHO0732,PC-6232,Disconnect
{V1V7-Q2JZ59LY-2914VROQ},04/09/2010 16:11:18,JJH0613,PC-9171,Disconnect
{V9Y1-A4VL25CX-0819FSGL},04/09/2010 16:12:13,VSS0154,PC-6055,Disconnect
{X8E4-P2LE34OQ-7620DHSJ},04/09/2010 16:14:20,BMG0917,PC-6688,Disconnect
{K0Z7-J4IE35RX-6634FTIJ},04/09/2010 16:14:23,BJM0111,PC-6866,Disconnect
{Z5B2-J1QG98EB-4117CZPD},04/09/2010 16:14:26,LDG0459,PC-5621,Disconnect
{S0U0-J0OK03FS-2807LFLV},04/09/2010 16:15:30,WIF0691,PC-6390,Connect
{T9O4-W7IG82EF-2546YZBS},04/09/2010 16:16:28,QRM0739,PC-7343,Connect
{F3I2-N0VT17MU-5791NOXW},04/09/2010 16:19:04,OBH0499,PC-7989,Connect
{Y2K6-M4GF18XZ-8477VOAG},04/09/2010 16:19:05,EDB0714,PC-6103,Disconnect
{W1A3-M4CY15WG-3106DLFF},04/09/2010 16:19:31,XHW0498,PC-9840,Connect
{S8O7-K2EZ72SR-3626VPGP},04/09/2010 16:20:37,JFC0557,PC-9179,Disconnect
{I4Z2-D3AX41GD-4117LGBL},04/09/2010 16:20:51,XHW0498,PC-9840,Disconnect
{T7E0-A3IB29CA-5313AGAC},04/09/2010 16:21:04,FFC0891,PC-5843,Disconnect
{X8Z0-I8EU94WW-5046BZHY},04/09/2010 16:21:15,JNJ0556,PC-0576,Connect
{H2Q0-X8QR72CG-8229KLGC},04/09/2010 16:22:50,DMK0257,PC-1279,Disconnect
{I5E9-L7NF69DM-4087DCTB},04/09/2010 16:23:29,OBH0499,PC-7989,Disconnect
{T2C5-M9SS13BU-5726HHIY},04/09/2010 16:25:25,JNJ0556,PC-0576,Disconnect
{O3A9-F6ON96ED-2907JVVR},04/09/2010 16:26:33,HSB0196,PC-8001,Connect
{I5B7-H1RF93ZI-5504UESH},04/09/2010 16:27:41,IIW0249,PC-0843,Connect
{O8T9-R6TO06KW-6998TWDC},04/09/2010 16:28:01,WIF0691,PC-6390,Disconnect
{K9Y1-O2PV77SB-5485AMGC},04/09/2010 16:28:34,MDM0625,PC-4984,Connect
{K4I3-E5RO03PA-5093ZDMU},04/09/2010 16:28:34,RRP0568,PC-3735,Connect
{P3S0-P0HD93AD-0467VEAE},04/09/2010 16:28:42,IUB0565,PC-5775,Disconnect
{S7F3-T1BA00DX-2674YVQS},04/09/2010 16:28:46,JDF0593,PC-6301,Disconnect
{A6D1-O2DY94YP-6684OTWX},04/09/2010 16:29:02,MLL0598,PC-0189,Connect
{V1Z7-F0FG21UK-4795YBQU},04/09/2010 16:29:04,MOH0273,PC-6699,Disconnect
{O8U5-H1LL25QA-4253EQXN},04/09/2010 16:31:04,QRM0739,PC-7343,Disconnect
{S5H6-O7OO22VP-2862TQYY},04/09/2010 16:31:43,FFC0891,PC-5843,Connect
{I1A5-Q8DO22IM-9087ZOIU},04/09/2010 16:32:09,JNJ0556,PC-0576,Connect
{W4R7-M8GY63JZ-7054MFMC},04/09/2010 16:33:29,HSB0196,PC-8001,Disconnect
{P4J0-N4OV32BW-3353KZCZ},04/09/2010 16:33:50,IIW0249,PC-0843,Disconnect
{R9V0-C4IL66ON-3664JMEQ},04/09/2010 16:35:04,SAA0999,PC-4559,Connect
{Y4P5-J7AE46RC-2709EDAE},04/09/2010 16:37:03,JDF0593,PC-6301,Connect
{B5R8-N5AI57IM-6702WGOS},04/09/2010 16:38:38,BDI0533,PC-5883,Disconnect
{N4P8-L7RE73PE-8357JVGZ},04/09/2010 16:38:38,PMV0850,PC-4547,Disconnect
{J4N9-I8QQ43XT-6273QOGL},04/09/2010 16:39:57,MLL0598,PC-0189,Disconnect
{I0K9-R0SL81ZR-9801PVGE},04/09/2010 16:40:37,CTA0020,PC-3118,Connect
{P1B2-W4IG80DD-5548PERA},04/09/2010 16:41:28,FFC0891,PC-5843,Disconnect
{J9S6-Y5JQ19TD-8416SXAB},04/09/2010 16:42:00,MDM0625,PC-4984,Disconnect
{W2R3-A9YP19MX-7267QDFA},04/09/2010 16:42:06,MKW0441,PC-1795,Connect
{U3B9-Q9NB73NI-8420DDUS},04/09/2010 16:42:42,JJM0203,PC-0148,Connect
{T5M3-O9MZ46SC-4701AMVA},04/09/2010 16:42:53,PDH0716,PC-0379,Disconnect
{S2B7-D2ZL81HM-2074BQFU},04/09/2010 16:43:49,RRP0568,PC-3735,Disconnect
{B7Y7-T8DN90SR-0386SRNR},04/09/2010 16:44:29,DPM0423,PC-2567,Connect
{S1W9-X7AO20ZD-0835HDEE},04/09/2010 16:44:38,JNJ0556,PC-0576,Disconnect
{P3N1-Y4AW36AQ-0231PBXI},04/09/2010 16:45:07,MOH0273,PC-6699,Connect
{E0S3-Q6VB24VC-3691EWHM},04/09/2010 16:45:21,MKW0441,PC-1795,Disconnect
{P5F7-M6XW52MN-9684OICD},04/09/2010 16:45:34,SAA0999,PC-4559,Disconnect
{B8K2-F9TC96NR-0475ZBCY},04/09/2010 16:45:46,JNJ0556,PC-0576,Connect
{S3J4-P6GN50DA-7860HNOW},04/09/2010 16:47:08,NDM0417,PC-9134,Connect
{I3F8-J0MQ99FR-8368AXIQ},04/09/2010 16:48:28,BVC0790,PC-0008,Disconnect
{T8P1-K4XV29KX-4722PRPH},04/09/2010 16:48:34,JJM0203,PC-0148,Disconnect
{S8G8-V0ND87CG-4265SRUH},04/09/2010 16:49:26,DPM0423,PC-2567,Disconnect
{J6S9-A0VE04LK-7199SRBN},04/09/2010 16:50:15,HSB0196,PC-8001,Connect
{Q6I6-Y8QM61OT-5575OJXQ},04/09/2010 16:50:37,WIF0691,PC-6390,Connect
{P8Z5-C0WO39QO-5770NQFT},04/09/2010 16:51:21,JNJ0556,PC-0576,Disconnect
{T7X2-X3SR96AY-3028XVVZ},04/09/2010 16:51:40,GKO0078,PC-4233,Connect
{Z8T8-R6NZ94XW-1218DRYG},04/09/2010 16:52:07,GKO0078,PC-4233,Disconnect
{L3J2-S1GZ81YP-8435CMMP},04/09/2010 16:55:06,CGB0637,PC-8508,Connect
{U0G3-X8NY77QF-5011MPFG},04/09/2010 16:55:21,WIF0691,PC-6390,Disconnect
{W9T9-Y6QG37VR-4578STQL},04/09/2010 16:55:49,BJM0111,PC-6866,Connect
{I4A8-T1GL72GJ-7525DWJE},04/09/2010 16:55:56,RDT0424,PC-3742,Connect
{U3E6-E2IR54FH-5237FIBB},04/09/2010 16:56:08,RDT0424,PC-3742,Disconnect
{I1Y8-M5LA32PX-3896ONED},04/09/2010 16:56:31,HDH0928,PC-0252,Connect
{T9F8-N6UH38GS-3191JOTY},04/09/2010 16:57:09,IIW0249,PC-0843,Connect
{T8N0-J6PU21XU-7198CSDI},04/09/2010 16:58:13,WIF0691,PC-6390,Connect
{X2Q8-I7WJ76WV-3686TTBU},04/09/2010 16:58:35,HRL0540,PC-1117,Connect
{I1Q6-D7IW11SX-6986LUEG},04/09/2010 16:58:37,CAM0681,PC-4953,Connect
{T6G1-T7BY56UM-0876FRPZ},04/09/2010 16:58:43,MLL0598,PC-0189,Connect
{S5L3-U9QX86KT-2486CXQJ},04/09/2010 16:58:59,THR0873,PC-4804,Connect
{P0W5-E5LJ69GO-5679RBOH},04/09/2010 17:00:02,CAM0681,PC-4953,Disconnect
{I6F2-K8VJ25XP-6227PSMU},04/09/2010 17:00:40,IIW0249,PC-0843,Disconnect
{H7Q1-W5ZI76BU-0868UGTH},04/09/2010 17:02:31,CGB0637,PC-8508,Disconnect
{K5S6-K8LI41OJ-3913YBOW},04/09/2010 17:03:06,BJP0134,PC-0898,Connect
{G5O5-T5ZK75YH-2577AISI},04/09/2010 17:04:59,OBH0499,PC-7989,Connect
{F5I7-G6DN22FZ-5254HSFG},04/09/2010 17:05:10,MOH0273,PC-6699,Disconnect
{P0H4-Q6II10JI-1581YKYJ},04/09/2010 17:05:35,ZKS0899,PC-8517,Connect
{A0M3-L9EI02PQ-5279MGNR},04/09/2010 17:06:02,HDH0928,PC-0252,Disconnect
{S3O4-B9JH99IM-3322PJSZ},04/09/2010 17:06:18,HSB0196,PC-8001,Disconnect
{C8L0-D4OR38BL-0361GCPT},04/09/2010 17:06:40,NDM0417,PC-9134,Disconnect
{V5Q9-B3DS11RF-0678KNCL},04/09/2010 17:06:50,WIF0691,PC-6390,Disconnect
{S0D3-E4GG33PM-5626VKZP},04/09/2010 17:08:18,THR0873,PC-4804,Disconnect
{S9M3-W0PR18OV-1799MWYG},04/09/2010 17:08:26,CTA0020,PC-3118,Disconnect
{A3S3-B0VG45SY-9472EXMB},04/09/2010 17:08:38,IKR0401,PC-6741,Connect
{J2K5-H6NM21BU-0662BLBS},04/09/2010 17:08:59,OBH0499,PC-7989,Disconnect
{E7C0-D6EV03GP-6225NWGP},04/09/2010 17:09:41,ZKS0899,PC-8517,Disconnect
{F8S2-M2GC41YZ-6993QIWK},04/09/2010 17:11:54,SAA0999,PC-4559,Connect
{C1D7-M8WI06HP-1774RVOS},04/09/2010 17:12:57,BMG0917,PC-6688,Connect
{Q7Z4-A6ZG84YU-4165UYAI},04/09/2010 17:14:38,PSF0133,PC-4925,Connect
{I3R6-X4IO81UV-3474JOTO},04/09/2010 17:15:13,HRL0540,PC-1117,Disconnect
{C6V2-X1MU47RG-1078UZTR},04/09/2010 17:17:22,BJP0134,PC-0898,Disconnect
{I4P2-Q5NI93CW-4325AMGK},04/09/2010 17:17:55,BMG0917,PC-6688,Disconnect
{Y9U9-W1WN56VK-2330ZIBJ},04/09/2010 17:17:55,SAA0999,PC-4559,Disconnect
{G7X2-K3AL53CP-2747FNXI},04/09/2010 17:19:09,HRL0540,PC-1117,Connect
{O1A6-W9PC25CM-4780JBXE},04/09/2010 17:21:28,VIA0063,PC-2684,Connect
{G2S1-T0JU50NN-1920UCYR},04/09/2010 17:21:59,HRL0540,PC-1117,Disconnect
{U1Q8-X4PM66JJ-6065JYOF},04/09/2010 17:22:01,BJP0134,PC-0898,Connect
{P3Y0-Z8RR46CC-3486DAPB},04/09/2010 17:27:28,JNJ0556,PC-0576,Connect
{C0N6-D1QE17FL-1271QTAJ},04/09/2010 17:28:30,JNJ0556,PC-0576,Disconnect
{S8C3-G5CJ85KY-1405VTIF},04/09/2010 17:28:34,FFC0891,PC-5843,Connect
{L8A2-Z3YZ93MV-5535MOAX},04/09/2010 17:30:43,JDF0593,PC-6301,Disconnect
{Z6Q7-I3QH03BI-2288KOBJ},04/09/2010 17:31:41,EIS0041,PC-4667,Connect
{K1S3-X7UU98YJ-1960TRQQ},04/09/2010 17:34:11,EIS0041,PC-4667,Disconnect
{P2B9-C1WD37XB-1219YGVW},04/09/2010 17:34:31,JDF0593,PC-6301,Connect
{K0U0-P7US60ZH-4267YKUG},04/09/2010 17:35:11,HBO0413,PC-7384,Disconnect
{I7Z8-L4KO43WL-2801MCTC},04/09/2010 17:35:43,CTA0020,PC-3118,Connect
{A5P8-G0OL13RN-5030VEDS},04/09/2010 17:36:26,VIA0063,PC-2684,Disconnect
{W7J2-R3SV19PU-1679OOKT},04/09/2010 17:37:33,BJM0111,PC-6866,Disconnect
{W2I7-U6HA28MU-7461WSCF},04/09/2010 17:37:55,MLL0598,PC-0189,Disconnect
{N0N6-V8KH09CB-3224BFPY},04/09/2010 17:38:36,IKR0401,PC-6741,Disconnect
{N1C7-X6LJ09YN-9806WLUE},04/09/2010 17:39:51,BJM0111,PC-6866,Connect
{F3Q0-X9RK76MO-8210IIWB},04/09/2010 17:40:03,BJM0111,PC-6866,Disconnect
{X8C6-I2DP38DV-5723REDT},04/09/2010 17:44:41,PMC0328,PC-7219,Connect
{N4U8-P8JU41KI-5569JXWO},04/09/2010 17:44:52,GHH0288,PC-4686,Disconnect
{S9A7-V3JM88SQ-3065VEFI},04/09/2010 17:49:55,BJP0134,PC-0898,Disconnect
{K1V7-V0OX50MK-3434BUFT},04/09/2010 17:50:00,HRL0540,PC-1117,Connect
{B4I5-I3YQ38XF-6630CEWY},04/09/2010 17:51:26,FFC0891,PC-5843,Disconnect
{L3W5-I5BG06XE-9377SJMO},04/09/2010 17:54:32,CTA0020,PC-3118,Disconnect
{A7K7-Q8QS57QH-2363JIEF},04/09/2010 17:54:35,PSF0133,PC-4925,Disconnect
{U2C2-M3SI48UA-8636QROQ},04/09/2010 17:54:48,RDT0424,PC-3742,Connect
{W1A0-H7OG14EJ-8244CBDV},04/09/2010 17:54:52,RAW0915,PC-2113,Connect
{R3C7-L8DZ01DJ-1066SNHY},04/09/2010 17:55:18,RDT0424,PC-3742,Disconnect
{H5P9-K8YO75KE-1239FXBX},04/09/2010 17:56:20,BMG0917,PC-6688,Connect
{M4A4-V7JG39WN-4647CQTH},04/09/2010 17:57:24,PMC0328,PC-7219,Disconnect
{T9H3-D4NF29RT-3046MEFG},04/09/2010 18:00:05,HRL0540,PC-1117,Disconnect
{T4S5-S1LQ56ZD-8965ZKSV},04/09/2010 18:01:05,HRL0540,PC-1117,Connect
{K5T7-A1CE32FM-1612YKZB},04/09/2010 18:01:47,JDF0593,PC-6301,Disconnect
{H4V7-E2HS03IG-2821OTID},04/09/2010 18:05:54,HRL0540,PC-1117,Disconnect
{C9T8-H4MG33FE-2304NSJP},04/09/2010 18:07:50,RAW0915,PC-2113,Disconnect
{Q3C2-T5IZ21BS-8508FIFE},04/09/2010 18:09:22,SAA0999,PC-4559,Connect
{U5O1-Y0ZF06JP-3231ZEQT},04/09/2010 18:11:50,SAA0999,PC-4559,Disconnect
{I7R6-Y8HZ16PG-8416QRZS},04/09/2010 18:16:52,BAL0044,PC-8724,Connect
{C5F0-H6ZU42PQ-8125WIAA},04/09/2010 18:17:05,HRL0540,PC-1117,Connect
{X0U4-R9TC17LU-2573ETZJ},04/09/2010 18:17:11,HRL0540,PC-1117,Disconnect
{W2F0-S6SR20UE-9821XGYJ},04/09/2010 18:17:22,HDH0928,PC-0252,Connect
{Z8D2-W0WC65HF-5295FKIA},04/09/2010 18:18:30,BAL0044,PC-8724,Disconnect
{B6K4-Q8AL95FQ-4660LILG},04/09/2010 18:25:18,BMG0917,PC-6688,Disconnect
{Z9X9-A9HR84JM-1212EGYV},04/09/2010 18:30:42,CGB0637,PC-8508,Connect
{D2Y4-L0GY08JJ-6830QVLT},04/09/2010 18:37:48,HDH0928,PC-0252,Disconnect
{O8N1-P8PA09KL-4162WOWM},04/09/2010 18:38:38,OLW0689,PC-1301,Connect
{L2O5-Z1IH97SO-9601NWWM},04/09/2010 18:40:47,BSS0369,PC-0697,Connect
{V3U9-N7IH85WS-4486MLHO},04/09/2010 18:40:49,HRL0540,PC-1117,Connect
{W0D6-D2KZ76YZ-1893CEKG},04/09/2010 18:41:30,BSS0369,PC-0697,Disconnect
{J9X5-K0XW81QU-4938AJYA},04/09/2010 18:41:35,BMG0917,PC-6688,Connect
{H2H3-U7XW53JM-8847CKNZ},04/09/2010 18:42:08,SAA0999,PC-4559,Connect
{X3O1-V5CI82XS-0798QMHZ},04/09/2010 18:43:16,HRL0540,PC-1117,Disconnect
{P5X8-E2MA51FE-4429ZRKL},04/09/2010 18:46:35,KCO0122,PC-9174,Connect
{I5U0-F1MZ09JJ-4298YPJE},04/09/2010 18:47:06,KCO0122,PC-9174,Disconnect
{K0R5-E3CW26TE-8763SYBO},04/09/2010 18:52:48,OLW0689,PC-1301,Disconnect
{U3B9-I9KM84UY-6610YKQT},04/09/2010 18:58:27,BMG0917,PC-6688,Disconnect
{E4E2-P8HZ20JM-4416YMJS},04/09/2010 19:00:18,SAA0999,PC-4559,Disconnect
{C2M0-J5KV77QV-3063WZPJ},04/09/2010 19:02:12,CGB0637,PC-8508,Disconnect
{R7H0-L1ZH72SW-4425ADUX},04/09/2010 19:36:57,IBB0359,PC-8720,Connect
{M8D0-C1QO63WL-0909IKRB},04/09/2010 19:37:04,IBB0359,PC-8720,Disconnect
{T3U6-D6NT21BG-4786NLNP},04/09/2010 19:42:26,MOS0047,PC-8245,Connect
{L8P7-D2CT29HH-9664PUBO},04/09/2010 19:43:28,IBB0359,PC-0393,Connect
{S9F3-M4BB87FD-2749TVCP},04/09/2010 19:44:24,IBB0359,PC-0393,Disconnect
{Q3B5-D0UZ48JG-5109MLNM},04/09/2010 19:45:58,MOS0047,PC-8245,Disconnect
{T2Q1-U8GG49OD-8771QVSS},04/09/2010 20:01:14,BSS0369,PC-4600,Connect
{N7R3-S6FU07BG-5361PITU},04/09/2010 20:01:26,BSS0369,PC-4600,Disconnect
{J4K9-T8ZK68AX-1496VYPG},04/09/2010 20:02:41,HCL0651,PC-8314,Connect
{G4M4-X8SU55ZH-2853TWCM},04/09/2010 20:31:27,HCL0651,PC-8314,Disconnect
{V3K7-Z1KF87BF-8262SHXL},04/09/2010 20:33:07,CCA0046,PC-5168,Connect
{B6R1-A4GZ04VN-5381ZLZS},04/09/2010 20:33:39,BRM0995,PC-0768,Connect
{A3C5-O3DW84NQ-2579NYYE},04/09/2010 20:34:04,CCA0046,PC-5168,Disconnect
{G7I8-F7NR80FH-9596CEVV},04/09/2010 20:46:39,BRM0995,PC-0768,Disconnect
{E2F3-V4JH86NL-8038ZHHO},04/09/2010 20:48:34,BRM0995,PC-0768,Connect
{E9X2-U3CC22LC-3124AUFY},04/09/2010 20:50:22,BRM0995,PC-0768,Disconnect
{D6U6-K4BX10IZ-4490FYRK},04/09/2010 20:59:19,BRM0995,PC-0768,Connect
{U7F6-M9ER42PT-4615HGSS},04/09/2010 21:12:22,BRM0995,PC-0768,Disconnect
{A5W3-I7ZV10DO-8557TUNP},04/09/2010 22:20:16,CCA0046,PC-6324,Connect
{G1G6-O5JX58UM-8877VWUL},04/09/2010 22:21:01,CCA0046,PC-6324,Disconnect
{E7X4-Y2JD79KZ-6284RTYZ},04/09/2010 22:56:37,MPM0220,PC-6612,Connect
{G4V3-P1MP77AD-0303YFWS},04/09/2010 22:58:12,MPM0220,PC-6612,Disconnect
{K0G6-B8RZ75SG-8219MZRG},04/09/2010 23:07:02,MOS0047,PC-3543,Connect
{V2O5-Y7KP41CE-3623YCHZ},04/09/2010 23:10:02,MOS0047,PC-3543,Disconnect
{Q8K7-J1AB01FN-0399STOV},04/10/2010 08:55:01,BBS0422,PC-4551,Connect
{K3H1-X8VZ40WK-4104SHMC},04/10/2010 09:02:42,OBH0499,PC-7989,Connect
{F7U5-L9KL27YX-4702CGVU},04/10/2010 09:07:57,OBH0499,PC-7989,Disconnect
{B2S2-J2ED24VN-4432DWHP},04/10/2010 09:08:05,JDF0593,PC-6301,Connect
{D2S8-V3BD87LZ-4238OTLQ},04/10/2010 09:08:44,BRS0734,PC-4785,Connect
{H8W9-Y2CF04GU-7709VRRV},04/10/2010 09:09:27,QJR0688,PC-4835,Connect
{Z9I1-Z0XG47DN-4783NYRA},04/10/2010 09:14:51,BBS0422,PC-4551,Disconnect
{J2Y5-Q5OA45BU-5404YTBN},04/10/2010 09:16:52,JDF0593,PC-6301,Disconnect
{Q3B1-O4ME33LK-5814PSVN},04/10/2010 09:18:55,OBH0499,PC-7989,Connect
{T6C0-S6FN88KR-7704YFLF},04/10/2010 09:24:13,OBH0499,PC-7989,Disconnect
{M7G7-B7LI27QT-0315JCBJ},04/10/2010 09:26:54,JDF0593,PC-6301,Connect
{U3N5-V7ZH68GM-8821YIFM},04/10/2010 09:27:35,BRS0734,PC-4785,Disconnect
{V1K3-M1YE42FF-3782FEUU},04/10/2010 09:39:41,QJR0688,PC-4835,Disconnect
{J8P3-S3CQ87DQ-8422RJSM},04/10/2010 09:47:33,GZC0735,PC-8219,Connect
{T6X4-Z7SB67KW-0197LYUG},04/10/2010 09:51:41,GZC0735,PC-8219,Disconnect
{I4T3-U7EP44OQ-6042CMIF},04/10/2010 09:59:09,JDF0593,PC-6301,Disconnect
{W4V9-E7DA96XB-2220BNMQ},04/10/2010 10:16:40,ESJ0670,PC-2321,Connect
{H0U7-M7VQ13DW-6095RDJO},04/10/2010 10:17:12,QOS0878,PC-2211,Connect
{M1G9-B7BP53EI-8499MEAT},04/10/2010 10:27:54,JDF0593,PC-6301,Connect
{T1J4-D0FF02ID-8221PMPJ},04/10/2010 10:32:12,JDF0593,PC-6301,Disconnect
{K2S0-I6CP75YK-2232BLKT},04/10/2010 10:32:46,QOS0878,PC-2211,Disconnect
{N2V0-E5JO00IC-9120FCNX},04/10/2010 10:51:06,BRS0734,PC-4785,Connect
